rxn_id,name,subsystem,essential_Blood,drop_Blood,essential_TumorCore,drop_TumorCore,essential_TumorEdge,drop_TumorEdge
MAR04810,1-(5-Phosphoribosyl)-5-amino-4-carboxyimidazole:L-aspartate ligase (ADP-forming),Purine metabolism,,,,,,
MAR04812,1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole AMP-lyase,Purine metabolism,,,,,,
MAR04814,10-Formyltetrahydrofolate:5'-phosphoribosyl-5-amino-4-imidazolecarboxamide formyltransferase,Purine metabolism,,,False,0.0,,
MAR05301,GTP:uridine 5'-phosphotransferase,Purine metabolism,,,,,,
MAR05353,ATP:dGMP phosphotransferase,Purine metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR06601,Allantoate amidinohydrolase,Purine metabolism,,,,,,
MAR06602,,Purine metabolism,,,False,0.0,,
MAR06603,,Purine metabolism,,,,,,
MAR06605,,Purine metabolism,,,,,,
MAR06606,,Purine metabolism,False,-2.220446049250313e-16,,,,
MAR06607,,Purine metabolism,False,-2.220446049250313e-16,,,,
MAR06609,(S)-allantoin amidohydrolase,Purine metabolism,,,,,,
MAR06610,,Purine metabolism,False,-2.220446049250313e-16,,,,
MAR06611,urate:oxygen oxidoreductase,Purine metabolism,False,-2.220446049250313e-16,,,,
MAR07144,ADP-ribose ribophosphohydrolase,Purine metabolism,,,,,,
MAR08755,Hypoxanthine:oxygen oxidoreductase,Purine metabolism,,,,,,
MAR09797,Adenine aminohydrolase,Purine metabolism,,,,,,
MAR04016,ATP:GDP phosphotransferase,Purine metabolism,False,-2.220446049250313e-16,,,,
MAR04018,ATP:GDP phosphotransferase,Purine metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR04044,ATP:dADP phosphotransferase,Purine metabolism,,,,,,
MAR04291,ATP:IDP phosphotransferase,Purine metabolism,,,,,,
MAR04420,ATP:dADP phosphotransferase,Purine metabolism,False,-2.220446049250313e-16,,,,
MAR04570,ATP:dGDP phosphotransferase,Purine metabolism,,,,,,
MAR04572,ATP:dGDP phosphotransferase,Purine metabolism,,,False,0.0,,
MAR04006,ATP:UDP phosphotransferase,Pyrimidine metabolism,,,,,,
MAR04028,ATP:CDP phosphotransferase,Pyrimidine metabolism,,,,,,
MAR04030,ATP:CDP phosphotransferase,Pyrimidine metabolism,False,-2.220446049250313e-16,,,,
MAR04670,ATP:dCDP phosphotransferase,Pyrimidine metabolism,,,False,0.0,False,-2.220446049250313e-16
MAR04673,ATP:dUDP phosphotransferase,Pyrimidine metabolism,,,False,0.0,False,-2.220446049250313e-16
MAR04675,ATP:dUDP phosphotransferase,Pyrimidine metabolism,False,-2.220446049250313e-16,,,,
MAR06614,,Pyrimidine metabolism,False,-2.220446049250313e-16,,,,
MAR06615,,Pyrimidine metabolism,,,False,0.0,,
MAR06616,,Pyrimidine metabolism,False,-2.220446049250313e-16,,,,
MAR04635,ATP:dTDP phosphotransferase,Pyrimidine metabolism,,,,,False,-2.220446049250313e-16
MAR03793,(R)-3-Amino-2-methylpropanoate:pyruvate aminotransferase,Pyrimidine metabolism,,,,,,
MAR03931,NADPH:oxidized-thioredoxin oxidoreductase,Pyrimidine metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR03969,,Pyrimidine metabolism,,,,,,
MAR03970,uridine 5'-monophosphate phosphohydrolase,Pyrimidine metabolism,,,,,,
MAR04008,ATP:UMP phosphotransferase,Pyrimidine metabolism,False,-2.220446049250313e-16,,,,
MAR04032,UTP:ammonia ligase (ADP-forming),Pyrimidine metabolism,,,,,False,-2.220446049250313e-16
MAR04034,"HCO3-:L-glutamine amido-ligase (ADP-forming, carbamate-phosphorylating)",Pyrimidine metabolism,,,,,,
MAR04036,orotidine-5'-phosphate carboxy-lyase (UMP-forming),Pyrimidine metabolism,,,,,,
MAR04050,carbamoyl-phosphate:L-aspartate carbamoyltransferase,Pyrimidine metabolism,,,,,,
MAR04056,thymidylate 5'-phosphohydrolase,Pyrimidine metabolism,,,,,False,-2.220446049250313e-16
MAR04059,UDP phosphohydrolase,Pyrimidine metabolism,,,,,,
MAR04060,UDP phosphohydrolase,Pyrimidine metabolism,,,,,,
MAR04127,UDP-glucose glucophosphohydrolase,Pyrimidine metabolism,,,,,,
MAR04177,cytidine-5'-monophosphate phosphohydrolase,Pyrimidine metabolism,,,,,,
MAR04179,cytidine-5'-monophosphate phosphohydrolase,Pyrimidine metabolism,,,,,,
MAR04182,GTP:cytidine 5'-phosphotransferase,Pyrimidine metabolism,,,,,,
MAR04183,CDP phosphohydrolase,Pyrimidine metabolism,,,,,,
MAR04192,CTP phosphohydrolase,Pyrimidine metabolism,,,,,,
MAR04194,UTP:L-glutamine amido-ligase (ADP-forming),Pyrimidine metabolism,,,,,,
MAR04210,UTP:pyruvate 2-O-phosphotransferase,Pyrimidine metabolism,,,,,,
MAR04211,uridine triphosphate pyrophosphohydrolase,Pyrimidine metabolism,,,,,,
MAR04343,UMP:diphosphate phospho-alpha-D-ribosyltransferase,Pyrimidine metabolism,,,,,,
MAR04345,"5,6-Dihydrouracil:NADP+ oxidoreductase",Pyrimidine metabolism,False,4.440892098500626e-16,,,,
MAR04346,"5,6-Dihydrouracil amidohydrolase",Pyrimidine metabolism,,,,,,
MAR04470,"5,6-dihydrothymine:NAD+ oxidoreductase",Pyrimidine metabolism,,,False,0.0,,
MAR04471,"5,6-dihydrothymine:NAD+ oxidoreductase",Pyrimidine metabolism,False,-2.220446049250313e-16,,,,
MAR04472,"5,6-Dihydrothymine:NADP+ oxidoreductase",Pyrimidine metabolism,,,,,,
MAR04484,thymidylate 5'-phosphohydrolase,Pyrimidine metabolism,,,False,0.0,,
MAR04485,thymidine:phosphate deoxy-alpha-D-ribosyltransferase,Pyrimidine metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR04510,2'-deoxycytidine 5'-monophosphate phosphohydrolase,Pyrimidine metabolism,,,,,,
MAR04512,ATP:dCMP phosphotransferase,Pyrimidine metabolism,,,,,,
MAR04513,ATP:deoxycitidine 5'-phosphotransferase,Pyrimidine metabolism,,,,,,
MAR04514,deoxycytidine aminohydrolase,Pyrimidine metabolism,,,,,,
MAR04577,Orotidine-5'-phosphate:diphosphate phospho-alpha-D-ribosyl-transferase,Pyrimidine metabolism,,,,,,
MAR04579,uridine:phosphate alpha-D-ribosyltransferase,Pyrimidine metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR04580,Cytidine aminohydrolase,Pyrimidine metabolism,False,-2.220446049250313e-16,False,0.0,,
MAR04608,(S)-dihydroorotate amidohydrolase,Pyrimidine metabolism,False,-1.5543122344752192e-15,False,0.0,False,-2.220446049250313e-16
MAR04575,(S)-dihydroorotate:NAD+ oxidoreductase,Pyrimidine metabolism,,,,,False,-2.220446049250313e-16
MAR04637,ATP:dTMP phosphotransferase,Pyrimidine metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR04642,2'-deoxyuridine 5'-monophosphate phosphohydrolase,Pyrimidine metabolism,,,,,False,-2.220446049250313e-16
MAR04643,dUTP nucleotidohydrolase,Pyrimidine metabolism,,,,,,
MAR04644,"5,10-Methylenetetrahydrofolate:dUMP C-methyltransferase",Pyrimidine metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR04672,dCTP aminohydrolase,Pyrimidine metabolism,,,,,,
MAR04676,,Pyrimidine metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR04736,"(R)-5,6-dihydrothymine amidohydrolase",Pyrimidine metabolism,,,False,0.0,,
MAR04819,(R)-3-ureidoisobutyrate amidohydrolase,Pyrimidine metabolism,,,,,,
MAR05299,ATP:uridine 5'-phosphotransferase,Pyrimidine metabolism,,,,,,
MAR05352,,Pyrimidine metabolism,,,,,,
MAR05415,2'-deoxyadenosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase,Pyrimidine metabolism,,,,,,
MAR05416,2'-deoxyguanosine 5'-diphosphate:oxidized-thioredoxin 2'-oxidoreductase,Pyrimidine metabolism,,,,,,
MAR05417,NADPH:oxidized-thioredoxin oxidoreductase,Pyrimidine metabolism,,,,,,
MAR06612,,Pyrimidine metabolism,False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR06613,,Pyrimidine metabolism,,,,,,
MAR06621,2'-deoxyuridine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase,Pyrimidine metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR06622,2'-deoxyuridine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase,Pyrimidine metabolism,,,,,,
MAR06623,,Pyrimidine metabolism,,,,,,
MAR06624,,Pyrimidine metabolism,,,,,,
MAR06627,,Pyrimidine metabolism,,,False,3.3306690738754696e-16,,
MAR07744,uracil hydro-lyase (adding D-ribose 5-phosphate,Pyrimidine metabolism,,,,,,
MAR08072,,Pyrimidine metabolism,,,,,,
MAR08637,Cytosine aminohydrolase,Pyrimidine metabolism,,,,,,
MAR03965,,Nucleotide metabolism,,,,,,
MAR03966,ATP diphosphohydrolase (diphosphate-forming),Nucleotide metabolism,,,,,,
MAR03967,,Nucleotide metabolism,,,,,,
MAR03968,ATP:dUMP phosphotransferase,Nucleotide metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR03999,ADP phosphohydrolase,Nucleotide metabolism,,,,,,
MAR04024,ATP:CMP phosphotransferase,Nucleotide metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR04026,ATP:CMP phosphotransferase,Nucleotide metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR04054,ATP:thymidine 5'-phosphotransferase,Nucleotide metabolism,,,,,,
MAR04061,UTP phosphohydrolase,Nucleotide metabolism,,,,,,
MAR04083,ATP:adenosine 5'-phosphotransferase,Nucleotide metabolism,,,False,0.0,,
MAR04136,GTP phosphohydrolase,Nucleotide metabolism,,,,,,
MAR04180,ATP:cytidine 5'-phosphotransferase,Nucleotide metabolism,,,,,,
MAR04185,ATP:sulfate adenylyltransferase,Nucleotide metabolism,,,,,,
MAR04186,ATP:adenylylsulfate 3'-phosphotransferase,Nucleotide metabolism,,,,,,
MAR04342,IDP phosphohydrolase,Nucleotide metabolism,,,,,,
MAR04344,"5,6-dihydrouracil:NAD+ oxidoreductase",Nucleotide metabolism,False,-2.220446049250313e-16,,,,
MAR04483,ATP:thymidine 5'-phosphotransferase,Nucleotide metabolism,,,,,,
MAR04507,dCMP aminohydrolase,Nucleotide metabolism,,,,,,
MAR04516,dCDP nucleotidohydrolase,Nucleotide metabolism,,,,,,
MAR04601,ATP:deoxyguanosine 5'-phosphotransferase,Nucleotide metabolism,,,,,False,-2.220446049250313e-16
MAR04633,ATP:deoxyadenosine 5'-phosphotransferase,Nucleotide metabolism,False,0.7604569708498644,,,,
MAR04640,ATP:dUMP phosphotransferase,Nucleotide metabolism,,,,,,
MAR04641,ATP:deoxyuridine 5'-phosphotransferase,Nucleotide metabolism,False,-2.220446049250313e-16,,,,
MAR04680,deoxyuridine:orthophosphate 2-deoxy-D-ribosyltransferase,Nucleotide metabolism,False,-2.220446049250313e-16,,,False,4.440892098500626e-16
MAR04806,10-formyltetrahydrofolate:5'-phosphoribosylglycinamide formyltransferase,Nucleotide metabolism,,,,,,
MAR05394,Guanosine aminohydrolase,Nucleotide metabolism,False,-2.220446049250313e-16,,,,
MAR06625,ATP:deoxyuridine 5'-phosphotransferase,Nucleotide metabolism,,,,,,
MAR06626,2'-deoxyuridine 5'-monophosphate phosphohydrolase,Nucleotide metabolism,,,,,,
MAR07160,Deoxynucleoside triphosphate:DNA deoxynucleotidyltransferase,Nucleotide metabolism,True,1.0,True,1.0,True,1.0000000000000058
MAR07161,nucleoside-triphosphate:RNA nucleotidyltransferase (DNA-directed),Nucleotide metabolism,True,1.0,True,1.0,True,1.0
MAR07162,,Nucleotide metabolism,,,,,,
MAR07163,,Nucleotide metabolism,,,,,,
MAR07164,,Nucleotide metabolism,,,,,,
MAR07713,adenosine 5'-monophosphate phosphohydrolase,Nucleotide metabolism,,,,,,
MAR07716,uridine 5'-monophosphate phosphohydrolase,Nucleotide metabolism,,,,,,
MAR07717,uridine 5'-monophosphate phosphohydrolase,Nucleotide metabolism,,,,,,
MAR07721,cytidine-5'-monophosphate phosphohydrolase,Nucleotide metabolism,,,,,,
MAR07725,thymidylate 5'-phosphohydrolase,Nucleotide metabolism,,,,,,
MAR07728,guanosine 5'-monophosphate phosphohydrolase,Nucleotide metabolism,,,,,,
MAR07800,,Nucleotide metabolism,False,-1.1057821325266559e-13,False,3.3306690738754696e-16,False,0.0
MAR07801,,Nucleotide metabolism,,,,,,
MAR07802,,Nucleotide metabolism,False,-2.220446049250313e-16,,,,
MAR07863,,Nucleotide metabolism,,,,,False,-2.220446049250313e-16
MAR07864,,Nucleotide metabolism,,,,,,
MAR07865,,Nucleotide metabolism,,,False,0.0,,
MAR07866,,Nucleotide metabolism,,,,,,
MAR07867,,Nucleotide metabolism,,,,,,
MAR07868,,Nucleotide metabolism,,,,,,
MAR07869,,Nucleotide metabolism,,,,,,
MAR07870,,Nucleotide metabolism,,,,,,
MAR07871,,Nucleotide metabolism,,,,,False,-2.220446049250313e-16
MAR07872,,Nucleotide metabolism,,,,,,
MAR07873,,Nucleotide metabolism,,,,,,
MAR07874,,Nucleotide metabolism,,,,,,
MAR07875,ATP:UMP phosphotransferase,Nucleotide metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR07876,ATP:UMP phosphotransferase,Nucleotide metabolism,,,,,,
MAR07878,ATP:dIDP phosphotransferase,Nucleotide metabolism,,,,,,
MAR07879,,Nucleotide metabolism,,,,,,
MAR07880,,Nucleotide metabolism,,,,,,
MAR07881,ATP:dIDP phosphotransferase,Nucleotide metabolism,,,,,,
MAR07882,ATP:GDP phosphotransferase,Nucleotide metabolism,,,,,,
MAR07883,ATP:UDP phosphotransferase,Nucleotide metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR07884,ATP:UDP phosphotransferase,Nucleotide metabolism,,,,,,
MAR07885,ATP:CDP phosphotransferase,Nucleotide metabolism,,,,,,
MAR07886,ATP:dTDP phosphotransferase,Nucleotide metabolism,False,-2.220446049250313e-16,,,,
MAR07887,ATP:dTDP phosphotransferase,Nucleotide metabolism,,,,,,
MAR07888,ATP:dGDP phosphotransferase,Nucleotide metabolism,,,,,,
MAR07889,ATP:dUDP phosphotransferase,Nucleotide metabolism,,,,,,
MAR07890,ATP:dCDP phosphotransferase,Nucleotide metabolism,False,-2.220446049250313e-16,False,0.0,,
MAR07891,ATP:dCDP phosphotransferase,Nucleotide metabolism,,,,,,
MAR07892,ATP:dADP phosphotransferase,Nucleotide metabolism,,,,,,
MAR07893,ATP:IDP phosphotransferase,Nucleotide metabolism,,,,,,
MAR07894,ATP:dIDP phosphotransferase,Nucleotide metabolism,,,,,,
MAR07895,ATP:IDP phosphotransferase,Nucleotide metabolism,,,,,,
MAR08083,"Guanosine 3',5'-cyclic phosphate 5'-nucleotidohydrolase",Nucleotide metabolism,,,,,,
MAR08085,"Guanosine 3',5'-cyclic phosphate 5'-nucleotidohydrolase",Nucleotide metabolism,,,,,,
MAR08087,"adenosine 3',5'-phosphate 5'-nucleotidohydrolase",Nucleotide metabolism,,,,,,
MAR08443,ADP-glucose glucose-1-phosphohydrolase,Nucleotide metabolism,,,,,,
MAR08444,ADPmannose sugarphosphohydrolase,Nucleotide metabolism,,,,,,
MAR08445,ATP:cytidine 5'-phosphotransferase,Nucleotide metabolism,,,,,False,-2.220446049250313e-16
MAR08446,Cytidine aminohydrolase,Nucleotide metabolism,,,,,,
MAR08448,,Nucleotide metabolism,,,,,,
MAR08449,,Nucleotide metabolism,,,,,,
MAR08450,,Nucleotide metabolism,,,,,,
MAR08451,,Nucleotide metabolism,,,,,,
MAR08452,,Nucleotide metabolism,,,,,,
MAR08453,,Nucleotide metabolism,False,-2.220446049250313e-16,,,,
MAR08454,,Nucleotide metabolism,,,,,,
MAR08455,,Nucleotide metabolism,False,-2.220446049250313e-16,,,,
MAR08456,,Nucleotide metabolism,,,,,,
MAR08457,,Nucleotide metabolism,,,,,,
MAR08458,ATP:CMP phosphotransferase,Nucleotide metabolism,,,,,,
MAR08459,ATP:dCMP phosphotransferase,Nucleotide metabolism,,,,,,
MAR08460,,Nucleotide metabolism,,,,,,
MAR08461,,Nucleotide metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR08462,,Nucleotide metabolism,,,,,,
MAR08463,,Nucleotide metabolism,,,,,,
MAR08464,,Nucleotide metabolism,,,,,,
MAR08465,,Nucleotide metabolism,,,,,,
MAR08466,,Nucleotide metabolism,,,,,,
MAR08467,,Nucleotide metabolism,,,,,,
MAR08468,,Nucleotide metabolism,False,-2.220446049250313e-16,,,,
MAR08469,,Nucleotide metabolism,,,,,,
MAR08470,,Nucleotide metabolism,False,-2.220446049250313e-16,,,,
MAR08471,,Nucleotide metabolism,,,,,,
MAR08472,,Nucleotide metabolism,,,,,,
MAR08473,deoxyadenosine aminohydrolase,Nucleotide metabolism,,,,,,
MAR08474,ATP diphosphohydrolase (phosphate-forming),Nucleotide metabolism,,,,,,
MAR08477,ATP:deoxycitidine 5'-phosphotransferase,Nucleotide metabolism,False,-2.220446049250313e-16,,,,
MAR08478,ATP:deoxycitidine 5'-phosphotransferase,Nucleotide metabolism,,,,,,
MAR08479,,Nucleotide metabolism,False,-2.220446049250313e-16,,,,
MAR08480,deoxycytidine aminohydrolase,Nucleotide metabolism,,,,,,
MAR08481,,Nucleotide metabolism,,,False,0.0,,
MAR08482,NADPH:oxidized-thioredoxin oxidoreductase,Nucleotide metabolism,,,,,False,-2.220446049250313e-16
MAR08483,dUTP nucleotidohydrolase,Nucleotide metabolism,,,,,,
MAR08484,ATP:inosine 5'-phosphotransferase,Nucleotide metabolism,,,,,,
MAR08485,UDP phosphohydrolase,Nucleotide metabolism,,,,,,
MAR08486,adenosine:phosphate alpha-D-ribosyltransferase,Nucleotide metabolism,False,-2.220446049250313e-16,False,0.0,,
MAR08487,uridine 5'-monophosphate phosphohydrolase,Nucleotide metabolism,,,,,,
MAR08488,XTP pyrophosphohydrolase,Nucleotide metabolism,,,,,,
MAR08489,Inosine 5'-triphosphate pyrophosphohydrolase,Nucleotide metabolism,,,,,,
MAR08493,2'-deoxycytidine 5'-monophosphate phosphohydrolase,Nucleotide metabolism,,,,,,
MAR08494,2'-deoxyadenosine 5'-monophosphate phosphohydrolase,Nucleotide metabolism,,,,,,
MAR08495,2'-deoxyguanosine 5'-monophosphate phosphohydrolase,Nucleotide metabolism,,,,,,
MAR03802,L-glutamate:NAD+ oxidoreductase (deaminating),"Alanine, aspartate and glutamate metabolism",,,,,False,-2.220446049250313e-16
MAR03804,L-glutamate:NADP+ oxidoreductase (deaminating),"Alanine, aspartate and glutamate metabolism",,,False,0.0,,
MAR03811,L-Citrulline:L-aspartate ligase (AMP-forming),"Alanine, aspartate and glutamate metabolism",,,,,,
MAR03813,2-(Nomega-L-arginino)succinate arginine-lyase (fumarate-forming),"Alanine, aspartate and glutamate metabolism",,,,,,
MAR03822,(S)-1-pyrroline-5-carboxylate:NAD+ oxidoreductase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR03827,L-Aspartate:2-oxoglutarate aminotransferase,"Alanine, aspartate and glutamate metabolism",,,False,0.0,,
MAR03829,L-Aspartate:2-oxoglutarate aminotransferase,"Alanine, aspartate and glutamate metabolism",False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR03862,L-asparagine amidohydrolase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR03865,3-sulfino-L-alanine:2-oxoglutarate aminotransferase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR03870,glutathione:NADP+ oxidoreductase,"Alanine, aspartate and glutamate metabolism",False,-2.220446049250313e-16,,,,
MAR03873,"Carbon-dioxide:ammonia ligase (ADP-forming,carbamate-phosphorylating)","Alanine, aspartate and glutamate metabolism",,,,,,
MAR08654,,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR03890,L-Glutamate:ammonia ligase (ADP-forming),"Alanine, aspartate and glutamate metabolism",,,,,,
MAR03892,L-glutamine amidohydrolase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR09802,L-glutamine amidohydrolase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR03899,L-Alanine:2-oxoglutarate aminotransferase,"Alanine, aspartate and glutamate metabolism",False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR03903,L-aspartate:L-glutamine amido-ligase (AMP-forming),"Alanine, aspartate and glutamate metabolism",,,,,,
MAR04109,L-Alanine:2-oxoglutarate aminotransferase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR04114,2-oxoglutaramate amidohydrolase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR04115,2-oxoglutaramate amidohydrolase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR04118,glutathione:NADP+ oxidoreductase,"Alanine, aspartate and glutamate metabolism",False,-2.220446049250313e-16,,,,
MAR04172,L-asparagine amidohydrolase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR04196,L-Glutamine:pyruvate aminotransferase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR04197,L-Glutamine:pyruvate aminotransferase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR04287,succinate-semialdehyde:NADP+ oxidoreductase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR04690,L-glutamate 1-carboxy-lyase (4-aminobutanoate-forming),"Alanine, aspartate and glutamate metabolism",,,,,,
MAR04693,4-aminobutanoate:2-oxoglutarate aminotransferase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR06780,L-tyrosine:2-oxoglutarate aminotransferase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR06968,,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR06969,,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR06970,,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR06971,,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR06972,,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR07641,D-Aspartate:oxygen oxidoreductase (deaminating),"Alanine, aspartate and glutamate metabolism",,,,,,
MAR07642,alanine racemase,"Alanine, aspartate and glutamate metabolism",,,False,0.0,,
MAR08626,acetyl-CoA:L-aspartate N-acetyltransferase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR08628,N-Acetyl-L-aspartate amidohydrolase,"Alanine, aspartate and glutamate metabolism",,,,,,
MAR03806,L-glutamate gamma-semialdehyde:NAD+ oxidoreductase,Arginine and proline metabolism,False,-2.220446049250313e-16,False,0.0,False,-2.220446049250313e-16
MAR03807,L-Ornithine:2-oxo-acid aminotransferase,Arginine and proline metabolism,False,-2.220446049250313e-16,,,False,-2.220446049250313e-16
MAR03809,Carbamoyl-phosphate:L-ornithine carbamoyltransferase,Arginine and proline metabolism,,,,,,
MAR03816,L-Arginine amidinohydrolase,Arginine and proline metabolism,,,,,,
MAR03819,,Arginine and proline metabolism,False,-2.220446049250313e-16,False,0.0,,
MAR03820,,Arginine and proline metabolism,,,,,,
MAR03832,L-Arginine iminohydrolase,Arginine and proline metabolism,,,,,,
MAR03833,L-Proline:NADP+ 5-oxidoreductase,Arginine and proline metabolism,False,-2.220446049250313e-16,False,0.0,,
