rxn_id,flux_Blood,flux_TumorCore,name,subsystem,log2FC_abs_flux,abs_log2FC,mean_abs_flux
MAR13032,0.0,-0.3335379979840592,Exchange of TAG-chylomicron pool,Exchange/demand reactions,28.313275891791967,28.313275891791967,0.16676899999202963
MAR13036,0.0,0.3335379979840592,"Exchange of 1,2-diacylglycerol-VLDL pool",Exchange/demand reactions,28.313275891791967,28.313275891791967,0.16676899999202963
MAR13033,0.0,0.3335379979840593,"Exchange of 1,2-diacylglycerol-chylomicron pool",Exchange/demand reactions,28.313275891791967,28.313275891791967,0.16676899999202968
MAR00007,0.0,0.3335379979840592,triacylglycerol acylhydrolase,Transport reactions,28.313275891791967,28.313275891791967,0.16676899999202963
MAR00002,0.0,0.3335379979840592,triacylglycerol acylhydrolase,Acylglycerides metabolism,28.313275891791967,28.313275891791967,0.16676899999202963
MAR00696,1.7603986273671826e-17,-0.3335379979840592,Exchange of TAG-VLDL pool,Exchange/demand reactions,28.313275866394783,28.313275866394783,0.16676899999202963
MAR11450,0.3244627130112394,0.0,"2-Methylbutyrylglycine Transport, Extracellular",Transport reactions,-28.27347745796503,28.27347745796503,0.16223135750561973
MAR03782,0.3244627130112394,0.0,,"Glycine, serine and threonine metabolism",-28.27347745796503,28.27347745796503,0.16223135750561973
MAR20175,0.3244627130112394,0.0,,"Valine, leucine, and isoleucine metabolism",-28.27347745796503,28.27347745796503,0.16223135750561973
MAR08093,0.3244627130112394,0.0,,Transport reactions,-28.27347745796503,28.27347745796503,0.16223135750561973
MAR11451,0.3244627130112393,0.0,Exchange of 2-methylbutyrylglycine,Exchange/demand reactions,-28.27347745796503,28.27347745796503,0.16223135750561968
MAR06409,-0.3244627130112394,0.0,Dihydrolipoamide:NAD+ oxidoreductase,"Glycine, serine and threonine metabolism",-28.27347745796503,28.27347745796503,0.16223135750561973
MAR11449,0.3244627130112394,0.0,"2-Methylbutyrylglycine Transport, Mitochondrial",Transport reactions,-28.27347745796503,28.27347745796503,0.16223135750561973
MAR03777,0.3244627130112394,0.0,L-Leucine:2-oxoglutarate aminotransferase,"Valine, leucine, and isoleucine metabolism",-28.27347745796503,28.27347745796503,0.16223135750561973
MAR05124,0.3244627130112394,0.0,,Transport reactions,-28.27347745796503,28.27347745796503,0.16223135750561973
MAR06419,0.3244627130112394,0.0,"(S)-3-Methyl-2-oxopentanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating)","Valine, leucine, and isoleucine metabolism",-28.27347745796503,28.27347745796503,0.16223135750561973
MAR06420,0.3244627130112394,0.0,(S)-2-methylbutanoyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-(2-methylbutanoyl)transferase,"Valine, leucine, and isoleucine metabolism",-28.27347745796503,28.27347745796503,0.16223135750561973
MAR09594,0.323020150156711,0.0,,Transport reactions,-28.267048927321596,28.267048927321596,0.16151007607835552
MAR09039,-0.3230201501567109,0.0,Exchange of isoleucine,Exchange/demand reactions,-28.267048927321593,28.267048927321593,0.16151007607835546
MAR01821,0.0,0.3160780483055973,Valine Reversible Mitochondrial Transport,Transport reactions,28.2357056068767,28.2357056068767,0.1580390251527987
MAR09000,0.0,-0.3160780483055973,Transport of 3-Methyl-2-Oxobutanoate,Transport reactions,28.2357056068767,28.2357056068767,0.1580390251527987
MAR03744,0.0,0.3160780483055973,L-Valine:2-oxoglutarate aminotransferase,"Valine, leucine, and isoleucine metabolism",28.2357056068767,28.2357056068767,0.1580390251527987
MAR09011,0.0,0.3160780483055973,Exchange of 3-methyl-2-oxobutyrate,Exchange/demand reactions,28.2357056068767,28.2357056068767,0.1580390251527987
MAR03746,0.0,-0.3160780483055973,,Transport reactions,28.2357056068767,28.2357056068767,0.1580390251527987
MAR02286,0.0,0.3072347360355368,,Fatty acid desaturation (even-chain),28.194766100534633,28.194766100534633,0.15361736901776843
MAR05474,0.0,0.30172232970933,,Transport reactions,28.168646234540756,28.168646234540756,0.15086116585466502
MAR05641,0.2885482426710103,0.0,,Transport reactions,-28.10423730877088,28.10423730877088,0.14427412233550518
MAR08023,0.266049134554062,0.0,,Transport reactions,-27.98711747502761,27.98711747502761,0.13302456827703102
MAR09389,0.266049134554062,0.0,Exchange of [protein]-L-lysine,Exchange/demand reactions,-27.98711747502761,27.98711747502761,0.13302456827703102
MAR06974,0.2660491345540621,0.0,,Lysine metabolism,-27.98711747502761,27.98711747502761,0.13302456827703107
MAR13078,0.266049134554062,0.0,PROTEIN_BS,Protein assembly,-27.98711747502761,27.98711747502761,0.13302456827703102
MAR04016,-0.2614491435684198,0.0,ATP:GDP phosphotransferase,Purine metabolism,-27.961955108958858,27.961955108958858,0.13072457278420993
MAR04344,-0.2544009877272877,0.0,"5,6-dihydrouracil:NAD+ oxidoreductase",Nucleotide metabolism,-27.922529036754117,27.922529036754117,0.12720049486364388
MAR00262,0.0,0.2456575890357598,,Transport reactions,27.872073573550285,27.872073573550285,0.1228287955178799
MAR10978,0.2419734707116402,0.0,"Transport of ValTrpVal, Extracellular",Transport reactions,-27.850273648218877,27.850273648218877,0.1209867363558201
MAR10736,-0.2419734707116402,0.0,Exchange of Valyl-Tryptophanyl-Valine,Exchange/demand reactions,-27.850273648218877,27.850273648218877,0.1209867363558201
MAR11220,0.2419734707116401,0.0,Metabolism (Formation/Degradation) of ValTrpVal,Peptide metabolism,-27.850273648218877,27.850273648218877,0.12098673635582005
MAR10679,0.2317871425448316,0.0,Exchange of Threonyl-Isoleucyl-Arginine,Exchange/demand reactions,-27.788225306209025,27.788225306209025,0.1158935722724158
MAR11163,-0.2317871425448316,0.0,Metabolism (Formation/Degradation) of ThrIleArg,Peptide metabolism,-27.788225306209025,27.788225306209025,0.1158935722724158
MAR10921,-0.2317871425448316,0.0,"Transport of ThrIleArg, Extracellular",Transport reactions,-27.788225306209025,27.788225306209025,0.1158935722724158
MAR05371,0.0,0.2132025142264433,"Fatty Acid Beta Oxidation (C18->C18Oh), Mitochondrial",Fatty acid oxidation,27.66764921728657,27.66764921728657,0.10660125811322164
MAR02654,0.0,-0.2132025142264433,,Carnitine shuttle (cytosolic),27.66764921728657,27.66764921728657,0.10660125811322164
MAR06528,0.0,0.2132025142264433,Transport of (S)-3-Hydroxyoctadecanoyl Coenzyme A from Mitochondria into the Cytosol,Fatty acid oxidation,27.66764921728657,27.66764921728657,0.10660125811322164
MAR00107,0.0,0.2132025142264433,C180 Transport into the Mitochondria,Fatty acid oxidation,27.66764921728657,27.66764921728657,0.10660125811322164
MAR04826,0.0,0.2132025142264432,Exchange of 3-Hydroxyoctadecanoyl Carnitine,Exchange/demand reactions,27.667649217286566,27.667649217286566,0.1066012581132216
MAR02656,0.0,0.2132025142264432,,Carnitine shuttle (mitochondrial),27.667649217286566,27.667649217286566,0.1066012581132216
MAR04639,0.0,0.2132025142264432,Production of 3-Hydroxyoctadecanoylcarnitine,Fatty acid oxidation,27.667649217286566,27.667649217286566,0.1066012581132216
MAR11244,0.0,-0.2132025142264432,Transport of 3-Hydroxyoctadecanoyl Carnitine,Transport reactions,27.667649217286566,27.667649217286566,0.1066012581132216
MAR00398,0.0,0.2020920436826374,Linoleoyl-CoA hydrolase,Acyl-CoA hydrolysis,27.59043729050085,27.59043729050085,0.1010460228413187
MAR05094,0.0,0.1914589035663375,,Transport reactions,27.51245951918225,27.51245951918225,0.09572945278316874
MAR00410,0.0,0.1888649775557344,Arachidonyl-CoA hydrolase,Acyl-CoA hydrolysis,27.492779965069992,27.492779965069992,0.0944324897778672
MAR02658,0.0,0.1817079897190338,,Carnitine shuttle (mitochondrial),27.437046623454858,27.437046623454858,0.0908539958595169
MAR09915,0.0,0.1817079897190337,Transport of L-Oleoylcarnitine,Transport reactions,27.437046623454858,27.437046623454858,0.09085399585951685
MAR05514,0.0,0.1764169847541458,,Transport reactions,27.394414232032474,27.394414232032474,0.0882084933770729
MAR09064,0.0,-0.1754169847541458,Exchange of tyrosine,Exchange/demand reactions,27.38621321085419,27.38621321085419,0.0877084933770729
MAR05971,0.1612647965849995,0.0,,Transport reactions,-27.264856306754208,27.264856306754208,0.08063239929249975
MAR05745,0.1612647965849995,0.0,,Transport reactions,-27.264856306754208,27.264856306754208,0.08063239929249975
MAR00657,0.1544951473335399,0.0,S-adenosyl-L-methionine:phosphatidyl-N-dimethylethanolamine N-methyltransferase,Glycerophospholipid metabolism,-27.202986292470978,27.202986292470978,0.07724757466676994
MAR00654,0.1544951473335399,0.0,S-adenosyl-L-methionine:phosphatidyl-N-methylethanolamine N-methyltransferase,Glycerophospholipid metabolism,-27.202986292470978,27.202986292470978,0.07724757466676994
MAR00653,0.1544951473335399,0.0,S-adenosyl-L-methionine:phosphatidylethanolamine N-methyltransferase,Glycerophospholipid metabolism,-27.202986292470978,27.202986292470978,0.07724757466676994
MAR06733,0.1534981868995484,0.0,,Transport reactions,-27.193646383269165,27.193646383269165,0.0767490944497742
MAR09092,-0.1534981868995484,0.0,Exchange of dopamine,Exchange/demand reactions,-27.193646383269165,27.193646383269165,0.0767490944497742
MAR06763,0.1524981868995484,0.0,S-Adenosyl-L-methionine:catechol O-methyltransferase,"Phenylalanine, tyrosine and tryptophan biosynthesis",-27.184216858667092,27.184216858667092,0.0762490944497742
MAR00628,0.0,-0.1434665116435995,Exchange of 2-lysolecithin pool,Exchange/demand reactions,27.09613878742167,27.09613878742167,0.07173325682179975
MAR01499,0.0,0.1434665116435996,Lysophosphatidylcholine Transport,Transport reactions,27.09613878742167,27.09613878742167,0.0717332568217998
MAR11138,0.1400296509442416,0.0,Metabolism (Formation/Degradation) of ProCys,Peptide metabolism,-27.0611571161498,27.0611571161498,0.0700148264721208
MAR10654,-0.1400296509442416,0.0,Exchange of Prolyl-Cysteine,Exchange/demand reactions,-27.0611571161498,27.0611571161498,0.0700148264721208
MAR10896,0.1400296509442416,0.0,"Transport of ProCys, Extracellular",Transport reactions,-27.0611571161498,27.0611571161498,0.0700148264721208
MAR13039,-0.1250057059979011,0.0,Exchange of fatty acid-uptake pool,Exchange/demand reactions,-26.897418720143243,26.897418720143243,0.06250285399895054
MAR10844,0.0,0.1195270724281933,"Transport of IleSerArg, Extracellular",Transport reactions,26.8327621913365,26.8327621913365,0.05976353721409665
MAR10602,0.0,-0.1195270724281933,Exchange of Isolecyl-Seryl-Arginine,Exchange/demand reactions,26.8327621913365,26.8327621913365,0.05976353721409665
MAR11086,0.0,0.1195270724281933,Metabolism (Formation/Degradation) of IleSerArg,Peptide metabolism,26.8327621913365,26.8327621913365,0.05976353721409665
MAR10041,0.1122702702702702,0.0,TAG-VLDL pool transport (Cytosol to Endoplasmic reticulum),Transport reactions,-26.74240071739007,26.74240071739007,0.0561351361351351
MAR01728,0.1122702702702702,0.0,Triacylglycerol Transport,Transport reactions,-26.74240071739007,26.74240071739007,0.0561351361351351
MAR09041,0.0,0.1104516324178231,Exchange of lysine,Exchange/demand reactions,26.718839513295645,26.718839513295645,0.05522581720891155
MAR05581,0.0,-0.1104516324178231,,Transport reactions,26.718839513295645,26.718839513295645,0.05522581720891155
MAR08977,0.1096804214747694,0.0,Lactate Transport,Transport reactions,-26.708730792413657,26.708730792413657,0.0548402117373847
MAR09921,0.0,0.1093571245223991,Exchange of O-propanoylcarnitine,Exchange/demand reactions,26.704471986077586,26.704471986077586,0.05467856326119955
MAR02594,0.0,-0.109357124522399,,Carnitine shuttle (cytosolic),26.704471986077582,26.704471986077582,0.0546785632611995
MAR09913,0.0,0.109357124522399,Transport of O-Propanoylcarnitine,Transport reactions,26.704471986077582,26.704471986077582,0.0546785632611995
MAR02340,0.0,-0.1083519415147759,Active Transport,Fatty acid oxidation,26.69114977714805,26.69114977714805,0.05417597175738795
MAR00396,0.0,0.1023961653811036,,Transport reactions,26.609586462263938,26.609586462263938,0.0511980836905518
MAR00161,-0.0864385594281364,0.0,,Carnitine shuttle (mitochondrial),-26.365171709563946,26.365171709563946,0.0432192807140682
MAR02207,-0.0864385594281364,0.0,Trans-Hex-2-Enoyl Coenzyme A Reductase,Fatty acid oxidation,-26.365171709563946,26.365171709563946,0.0432192807140682
MAR11257,-0.0864385594281364,0.0,Transport of Butyryl Carnitine,Transport reactions,-26.365171709563946,26.365171709563946,0.0432192807140682
MAR04677,-0.0864385594281364,0.0,Transport of Bytyrylcarnitine into Mitochondrial Matrix,Transport reactions,-26.365171709563946,26.365171709563946,0.0432192807140682
MAR04889,0.0864385594281364,0.0,Exchange of O-butanoylcarnitine,Exchange/demand reactions,-26.365171709563946,26.365171709563946,0.0432192807140682
MAR03160,0.0864385594281364,0.0,butanoyl-CoA:acetyl-CoA C-butanoyltransferase,Beta oxidation of even-chain fatty acids (mitochondrial),-26.365171709563946,26.365171709563946,0.0432192807140682
MAR03158,0.0864385594281364,0.0,(S)-hydroxyhexanoyl-CoA:NAD+ oxidoreductase,Beta oxidation of even-chain fatty acids (mitochondrial),-26.365171709563946,26.365171709563946,0.0432192807140682
MAR03157,0.0864385594281364,0.0,(S)-Hydroxyhexanoyl-CoA hydro-lyase,Beta oxidation of even-chain fatty acids (mitochondrial),-26.365171709563946,26.365171709563946,0.0432192807140682
MAR04883,0.0,0.0787883965625476,,Transport reactions,26.231479857200334,26.231479857200334,0.0393941992812738
MAR09217,0.0712316353720877,0.0,Exchange of 2-methylcitrate,Exchange/demand reactions,-26.08601479725892,26.08601479725892,0.03561581868604385
MAR08078,0.0712316353720877,0.0,"propanoyl-CoA:oxaloacetate C-propanoyltransferase (thioester-hydrolysing, 1-carboxyethyl-forming)",Propanoate metabolism,-26.08601479725892,26.08601479725892,0.03561581868604385
MAR08079,0.0712316353720877,0.0,,Transport reactions,-26.08601479725892,26.08601479725892,0.03561581868604385
MAR20157,0.0,0.0709782121177091,MAR20157,Transport reactions,26.080872919102514,26.080872919102514,0.03548910705885455
MAR04572,0.0,0.0709782121177091,ATP:dGDP phosphotransferase,Purine metabolism,26.080872919102514,26.080872919102514,0.03548910705885455
MAR09959,0.0,0.0704599020741308,"Transport of Linoleyl Carnitine, Sodium Symport",Transport reactions,26.070299154449366,26.070299154449366,0.0352299520370654
MAR05361,-0.0692316353720877,0.0,,Transport reactions,-26.04492811258277,26.04492811258277,0.034615818686043846
MAR08787,0.06897426892704,0.0,(S)-methylmalonyl-CoA carboxy-lyase (propanoyl-CoA-forming),"Valine, leucine, and isoleucine metabolism",-26.03955494535568,26.03955494535568,0.03448713546352
MAR02146,-0.06897426892704,0.0,(S)-Methylmalonyl Coenzyme A Hydrolase,"Valine, leucine, and isoleucine metabolism",-26.03955494535568,26.03955494535568,0.03448713546352
MAR08591,0.0,0.0675215145937657,,Starch and sucrose metabolism,26.008843951477456,26.008843951477456,0.033760758296882847
MAR04623,0.0,0.0604626876687501,"6-Phospho-D-glucono-1,5-lactone lactonohydrolase",Pentose phosphate pathway,25.8495417986986,25.8495417986986,0.03023134483437505
MAR04476,0.0,0.0604626876687501,ATP:D-gluconate 6-phosphotransferase,Pentose phosphate pathway,25.8495417986986,25.8495417986986,0.03023134483437505
MAR04304,0.0,0.0604626876687501,D-glucose-6-phosphate:NADP+ 1-oxidoreductase,Pentose phosphate pathway,25.8495417986986,25.8495417986986,0.03023134483437505
MAR11943,0.0,0.0604626876687501,Assumed Passive Diffusion into Extracellular Space,Transport reactions,25.8495417986986,25.8495417986986,0.03023134483437505
MAR04856,0.0,0.0604626876687501,alpha-D-Glucose 6-phosphate ketol-isomerase,Transport reactions,25.8495417986986,25.8495417986986,0.03023134483437505
MAR11393,0.0,0.0604626876687501,Exchange of D-gluconic acid,Exchange/demand reactions,25.8495417986986,25.8495417986986,0.03023134483437505
MAR00365,0.0601779597538786,0.0,,Fatty acid activation (cytosolic),-25.842731883210572,25.842731883210572,0.0300889808769393
MAR00128,0.0598348211669399,0.0,Transport into the Mitochondria (Carnitine),Fatty acid oxidation,-25.83448200057879,25.83448200057879,0.02991741158346995
MAR03429,0.0598348211669399,0.0,,Beta oxidation of even-chain fatty acids (mitochondrial),-25.83448200057879,25.83448200057879,0.02991741158346995
MAR02729,-0.0598348211669399,0.0,,Carnitine shuttle (mitochondrial),-25.83448200057879,25.83448200057879,0.02991741158346995
MAR02726,0.0598348211669399,1.6704982144248249e-18,,Carnitine shuttle (cytosolic),-25.83448199816877,25.83448199816877,0.02991741158346995
MAR03149,0.0588682387559634,0.0,octanoyl-CoA:electron-transfer flavoprotein 2-oxidoreductase,Beta oxidation of even-chain fatty acids (mitochondrial),-25.81098615387495,25.81098615387495,0.0294341203779817
MAR03150,0.0588682387559634,0.0,(S)-Hydroxyoctanoyl-CoA hydro-lyase,Beta oxidation of even-chain fatty acids (mitochondrial),-25.81098615387495,25.81098615387495,0.0294341203779817
